0,0,0,1,0,0,1,0
0,1,2,2,1,0,2,2
88552,72669,90378,31002,13828,16761197,105261,157957
9655,7839,6737,8169,4478,49860,14961,23582
9588,7228,13575,6849,5189,132987,14817,12029
9565,4832,4386,9277,2655,148547,4373,5779
19646,4728,8804,7572,2080,139130,17459,16762305
1163,13944,4078,11553,5052,56834,929,5432
3622,2524,5914,3824,2221,27573,27056,15111
11950,16747696,13553,22748,3561,61231,328437,78660
3177,18058,23305,9945,2489,56606,6421,13915
16615,16420,9494,10773,3684,54927,17782,28145
21254,8335,3004,9861,3829,55571,25560,23497
16748316,4431,17549,21307,2445,44316,162605,92440
11368,4695,3439,14418,7937,42988,8267,21764
3340,2528,6465,7050,3053,54896,6634,32133
13341,7029,8441,13578,7405,96761,7342,9601
2067,10362,8686,7137,2331,37777,10674,29190
14215,11637,10321,23091,12546,46791,5798,10742
16541,14096,6873,11415,6148,51087,5295,16756942
9682,1901,3104,7172,1493,25052,16758201,4943
11985,6944,4603,4044,2327,49254,5335,17493
3463,2496,4629,8831,3959,40147,19463,10343
20407,20436,18133,8880,3869,89575,26317,27528
4865,4179,10200,12412,7121,33044,381669,113273
4759,7452,11097,13804,7228,94979,16745368,17360
9770,16223,5740,8799,5650,79724,1379,16751868
31595,6295,10274,9128,6932,91116,23136,22556
17350,11104,22753,4678,11847,16774370,13072,4719
16745052,7467,5193,7008,2393,93971,7329,16757464
3321,20188,8521,10319,6187,79815,10307,9140
15822,10439,6511,7814,2513,70946,11968,11860
7919,18586,4800,5703,4482,81602,2701,16758681
7977,11823,2163,7353,1897,83383,8534,16750679
4305,15224,7808,9681,2903,86247,16830,23453
5618,8806,2449,3670,1043,17943,22307,29246
7579,1393,6571,11808,6461,16774139,23727,23044
20958,9357,12773,4318,8852,85322,28089,26003
7122,6362,5026,17915,2846,82867,21492,5850
6635,17492,4484,7007,6199,85050,16002,19904
12195,7322,22845,5297,2318,16775449,1827,16752026
2252,3077,7364,1699,498,17545,14551,5406
10553,13742,15284,10115,6837,16771568,31980,16751789
25263,4417,19313,22573,4690,16773235,76747,65037
16750362,9469,19224,12854,7713,16773503,18819,12611
14777,8395,9013,4263,5901,66308,4027,22690
2036,5139,10489,15853,6729,69561,8617,28903
