1,2,1,3,1,1,0,3
1,1,1,1,0,0,15,1
16760870,8086,20122,6028,5005,7759,46580,137304
16767183,16755479,18255,15120,6476,3447,159553,83409
18622,31050,16280,19665,20314,3818,16748645,139357
12053,19567,13737,18159,5883,2880,16751969,63934
15860,28748,11394,13797,6410,5857,12827,16772310
18776,18190,16759331,31807,7158,5361,551912,57982
3059,4198,2937,1770,1960,1065,58082,27600
16747795,29243,24230,14121,5182,5189,493764,30115
16773761,7064,8421,18812,7346,4581,39257,75503
4696,1660,9298,6075,2881,581,41726,14649
13259,30147,32624,19618,6882,3043,16550,31808
17490,16747386,8011,16482,9581,2727,22706,16772093
4253,16746259,16657,15943,10894,2817,137886,84612
16752552,22893,9950,5267,6727,5163,1180279,170777
29606,16758413,11266,27951,5278,5224,150475,16757659
17568,16754537,14251,23857,6444,2243,16763549,16773011
17292,4387,10901,2472,2542,733,16767368,7965
16755481,16745790,15712,12732,4209,4077,11566,16755621
7825,19561,27540,19347,8783,3840,16774910,16762283
25221,70542,69183,13906,5185,1952,106149,68210
2959,1880,5548,2688,1730,178,45080,16759008
4804,3374,3352,6917,1828,701,74588,31731
1653,14724,8275,6525,3348,3690,16751936,8181
2397,8790,4018,2796,1872,326,315583,24013
94761,20428,20115,6645,5711,2778,137614,83440
22199,78132,24005,23721,10847,10833,89509,16747494
11910,7065,10374,5103,2663,1634,32008,11751
27675,16766429,32142,9622,7912,3477,383663,16745911
16746752,18417,30137,16746504,7495,3391,131809,164375
20469,16757727,14191,14307,8945,4477,25022,16758588
7558,16747671,24183,24775,8700,5282,36350,77621
16745522,16773453,16758686,19589,12822,1919,855753,16745019
16770320,3124,4478,24915,7741,10650,100660,16773617
16746060,5840,25880,14612,9427,8809,139746,145889
9330,16779,24052,20625,10214,1234,48724,92549
3951,16388,6022,4900,2642,199,142367,13437
35711,22599,16747583,10074,7529,8227,43106,16765679
24271,16751852,79472,11426,8909,1660,1127288,85664
16767841,16751980,28574,16749306,6733,1180,840028,36670
21719,16437,25949,25432,10608,6033,42571,44817
69792,27939,8904,13826,18439,3954,58839,91484
13049,67952,66212,15231,7104,3453,297360,112153
16751336,16766185,16755239,17867,3225,2108,81784,16761276
1353,18381,1382,2590,1752,1742,91458,16761443
9611,3486,12902,2826,1210,1110,197712,16745864
6878,16765935,28265,17868,6267,4548,31613,143380
10425,3374,3436,4148,1991,504,110595,24440
20031,21311,11757,4983,1572,707,79680,25326
5247,3430,16026,4875,1753,1002,65900,16748342
16744579,22940,18572,9870,6638,4726,77079,75532
10983,16748551,16209,21406,9761,1435,16352,78192
15097,16746205,20478,29768,11421,3564,16744773,30593
17796,16746381,26117,24923,11313,8805,71639,17846
4078,25262,16904,17036,7899,1712,37939,16773227
16764402,16754489,13569,25788,10213,1324,28136,72090
14365,6882,4975,6291,3445,601,179187,26619
67330,16762838,16769426,32543,16302,4245,131635,16749894
11024,14496,9464,4885,2845,1066,137952,22981
16754168,74460,7533,16745060,30558,2662,29174,3035
5854,26508,28031,9449,7497,1837,66639,48784
84343,13562,14014,20714,8061,2174,571235,16759548
