1,2,4,3,1,1,5,7
0,0,0,1,1,0,55,4
85965,26436,30344,10420,17929,20825,474064,172945
29804,8407,5515,4550,6484,3325,14775,18629
14358,16327,6103,13575,7216,736,16763131,15549
9256,10347,5037,11639,7545,915,12531,16748261
19486,1594,6206,6962,6116,2277,31305,26745
1505,7678,23295,7009,4065,3878,20004,11648
1447,7477,4937,10655,6115,2266,4139,27667
4990,14483,9656,14164,9758,1644,5806,20921
8995,18006,20608,8960,5043,3288,5793,16847
13041,12645,7887,14672,6567,1418,27283,8711
17964,16683,16943,7349,8209,2816,16749311,16747639
25882,4380,11308,24288,7388,2835,6555,10755
1856,7895,4259,12955,7673,2390,5512,16753966
3489,15442,5649,15922,2257,2796,7094,16765862
13664,6236,9493,20738,5928,737,22476,14894
11039,3089,15048,12479,5001,1693,16797,7145
5911,18359,15309,7528,4569,1209,25864,16751171
12874,11087,11936,10925,3767,1273,17136,16770707
5562,12672,9835,8521,6444,2524,16335,17804
1146,1698,3155,4168,1080,402,16748974,20602
22803,31818,15455,22163,3403,4634,3109,13993
26521,6540,16479,5324,5726,1478,15478,22698
16279,17830,14411,8324,5527,2164,27331,14215
32484,14682,17452,16473,5855,1902,16799,6316
16930,8578,24302,15176,3783,1740,16818,20220
11997,11410,12419,7737,4232,2093,19849,17656
23664,10086,14445,11126,5255,1960,12092,27025
16749211,3995,7116,24969,7706,5895,20440,65565
6691,9298,25474,9245,9163,3562,6153,16751205
16745297,16751447,14812,12106,10194,1861,24060,16762344
6821,25265,10212,19053,3012,3098,35414,10921
7908,1895,10788,5882,2385,2182,4334,30272
7207,9365,3992,5626,3420,2231,12480,8957
31641,15398,18781,7449,9525,1261,11345,24301
30547,5979,19834,18179,10549,3044,5384,32635
16747118,6557,25689,21433,10542,3874,11178,16766826
10840,9519,3211,25472,12797,1246,26969,26816
7297,10124,13129,14624,1932,2742,14972,28952
16686,17835,19085,9625,2281,2005,14550,4614
6732,12594,17432,11126,4063,2201,661349,8910
9109,18116,12882,18314,6872,4806,24051,20164
4836,16767374,7148,23767,7750,3053,83927,67376
15577,21521,5296,16202,3930,1828,220666,83608
1309,5473,4588,12841,3042,1503,30784,16756279
27173,14552,10774,6152,2537,2514,322633,93824
21389,18052,7441,11086,11277,7276,17972,30707
8350,31187,10216,9308,7490,3058,26316,26882
