2,5,1,5,2,2,9,5
1,0,2,1,1,1,45,5
32887,26661,23145,16706,12226,15101,596702,123809
13720,8882,8999,27968,7591,3553,11098,27687
7076,18804,16218,20969,3855,3783,3313,16769336
4633,1995,8271,2672,2192,1791,16747156,8099
20462,30846,5275,5964,14627,1693,16748056,32603
16748403,5659,11083,16746945,10079,5769,388995,32037
6400,22645,18072,6638,15059,7332,25099,16745079
25059,5711,5715,8671,1860,2421,20056,29804
15586,4203,3455,11156,7167,692,16748460,15098
22713,10400,16751052,10520,4510,5185,16761593,11877
5744,22998,7736,10073,3671,3123,25006,30253
12806,9959,6808,16073,9431,8890,9467,82298
12833,22565,24739,28024,4549,1979,21661,31754
8117,2993,9654,10067,4908,2427,16756794,16769260
8578,16408,4444,8401,4957,5274,12469,16748821
10002,14360,10600,19378,9970,2377,20482,9907
10362,9949,15078,13779,16153,2440,621724,16762098
6956,7159,10510,13151,14471,2136,29661,24594
6552,21569,13697,11958,8766,4748,6095,29651
20100,18967,12815,11826,6488,2881,9006,16763144
1630,2020,18490,11946,6220,3833,16747533,7046
7446,19739,18545,7607,8296,2476,16744508,7736
6218,1720,30362,23046,5146,14660,12819,9942
6647,10113,20546,16407,7056,1935,26786,9243
14049,24029,7049,25544,13196,4050,5597,9155
6654,8333,13442,15186,9141,1517,30591,18692
10692,6887,10593,10933,14918,4674,15247,15828
1552,2030,1517,4031,1326,918,69202,13911
10981,10944,19140,18807,2940,5460,25244,14455
27520,15601,14999,19459,8739,3505,16761543,16744655
7261,10514,4272,7080,2587,657,16753482,18343
9738,9497,5329,4513,2171,1129,146431,23589
5334,12113,9878,19261,5300,4581,16752689,16741
5675,12212,13289,13635,19824,2964,16746846,16755343
23408,8341,25544,30782,9289,3287,25389,16755241
15180,10674,4240,16541,10254,5391,16748084,16750826
12532,10628,11419,17912,8617,3067,22590,32626
5281,25410,4015,19339,7376,1707,31440,8911
25215,16750304,10563,13216,8568,2286,6188,16753930
29515,9477,9061,11128,14410,8920,71560,22330
8805,7999,17915,9394,5722,5450,14992,16771428
12045,18315,13927,13408,7597,4762,28473,16750408
20056,18160,2204,24657,10708,5476,16758066,16750395
2700,11076,15084,15415,7915,2202,16761547,20423
16763790,8405,19323,14443,17800,3067,29198,26379
10352,5294,21563,14909,5464,1733,18348,87255
25396,18975,15138,17103,15170,5030,14611,14821
7601,19781,6435,21239,5824,5686,5658,25731
17299,13592,21590,10140,7397,5854,16753168,16746307
3907,10629,12383,17501,11038,2987,7171,10521
10995,5333,11319,12134,4737,2845,16769848,16748506
4332,5441,3326,13469,14029,3107,16766377,31471
2604,6694,13192,11356,5208,3279,10833,20023
16746164,27470,12205,17298,10910,3453,12614,16751101
21056,6317,3298,16152,4177,4567,30555,21118
18776,3172,13432,8355,4546,2092,16769146,14962
13959,6465,18038,10686,6169,2296,16750691,29990
9095,17908,26123,16119,5519,4856,26876,16768882
