0,1,2,2,0,1,0,0
0,1,0,1,1,1,0,1
80679,16753257,30097,7255,5125,24058,666120,102839
3608,19703,9459,7009,3979,16762651,16759793,12250
31275,17960,10570,6191,2513,16772027,16749790,10008
69065,3818,20922,9804,6151,16768037,15423,21250
6624,13880,13086,5936,2314,16774966,12712,8713
16745947,8582,10433,14522,6778,16763479,3714,21343
16750407,12368,11031,6112,3970,16774929,16745065,22352
22958,24289,20024,13855,9588,16750753,29971,19670
183,3182,4282,4657,1032,14904,67597,11366
5914,20500,17757,6162,3665,16768818,8485,8589
17631,7225,8632,15588,7054,16776798,13583,16744643
16760773,3719,11635,7008,12295,16772120,22143,12226
2186,12351,9647,18821,2090,16766290,13091,7604
16749543,16750,14460,11710,6522,16764244,23345,16744355
10577,7019,5103,12521,3094,66946,10924,15875
3737,20092,7355,9569,3376,71920,3886,16744910
20254,1175,27155,13688,6157,16773213,16668,16759957
7845,7776,9674,6165,10886,82227,13631,10669
8250,12205,4758,3423,921,15915,28209,30175
16013,16764869,19370,9950,6406,16770123,130507,99317
17020,4693,8996,10470,5467,68341,6431,8754
6952,11169,11130,21826,3204,71227,5997,8151
10758,12314,11825,10840,6217,67647,5524,6474
16525,9760,9873,4812,4373,75099,277225,16772021
21438,21852,12886,10571,5128,70574,12327,16766333
6260,18103,7022,18520,1932,69846,13227,21531
17426,20921,17220,6457,3351,16771006,16753871,28200
16745521,23955,17862,16748762,7299,16772565,71809,4794
16747306,18580,5720,10895,3969,74880,16755669,16751473
8307,16409,15405,10583,3745,89525,8676,782
8324,17714,10207,11969,6089,65452,17123,8233
10164,29817,16304,15471,3617,76421,10005,16455
10221,15470,5250,9492,10706,75876,20122,16745807
11815,16912,17891,9098,2904,75595,1813,18590
23112,19031,6466,6320,2755,66625,5906,16775020
10166,6247,20882,7223,7729,69174,8590,30964
3669,21579,15292,9694,6784,69439,15676,11159
24243,10470,11534,6936,5955,16771094,15638,16755973
5646,8959,21330,12658,7047,81104,20883,16750544
8029,5430,5230,13809,4528,86119,24523,18618
11488,17456,12851,6709,4978,16775527,20444,7663
21496,2141,2761,3840,2008,16779,16755843,16746848
9109,4337,7082,14746,5932,76992,11696,15572
20796,32380,8765,11368,10198,87519,14822,16754129
14465,4465,6292,25119,3957,79796,16755062,13065
11172,19505,6905,7893,4780,68986,7556,20893
16749231,8358,10500,10741,5678,91656,10351,17829
12298,14268,16323,3781,2859,81044,2848,30744
16748763,11875,8230,13186,4709,88697,13232,12467
16747227,3235,9834,14300,6491,82812,9402,13133
1441,10143,18052,12742,2860,75050,10640,27286
3384,4128,6550,10328,5083,74770,7960,18212
8804,25769,6335,11792,7938,70041,12563,13589
7182,8833,9141,11438,4209,72633,12331,9379
6269,2083,19956,4944,2643,67318,16746165,21797
17443,22213,2995,4498,10032,73603,16746985,31872
7378,29426,16747,11957,5954,77833,5078,30444
15727,5909,14370,19393,7249,77681,6296,8920
27549,9376,8133,5960,7882,76736,12178,13660
18037,5048,11654,9522,6147,81040,5275,11009
16755265,8447,12404,10405,7830,77384,10464,15157
8826,8730,4676,11002,7773,16772002,6759,12391
17437,6887,5795,9395,4484,70471,15517,20241
9575,5568,11969,17016,2969,75266,30259,30712
7500,13004,5816,13380,4407,68783,18535,10616
7150,10773,9404,9730,2464,77089,4132,18610
20909,8881,13124,12819,2863,82120,10688,16758074
17329,12142,23831,9394,5608,80615,10209,17924
14463,13810,4143,8524,4544,82906,28819,21745
31430,8265,20054,15468,3981,71362,319038,77691
1344,7490,16739,11734,7063,66486,65819,10364
16747490,28662,12514,9276,6754,86295,1676,20431
21579,11565,5174,8390,4897,87700,18348,17473
3493,3013,10227,10173,7032,16775665,25793,10179
16755078,8674,4635,9904,1849,90983,32389,8339
5652,11987,19242,14749,3346,70086,13979,16749075
6148,28325,22419,12470,3580,16773510,93171,43788
27198,5952,27004,5549,5940,82058,6122,16758513
13016,7114,6392,12196,4760,68445,16767871,16759569
13042,2375,6029,7510,5538,76726,2874,16758144
3152,8331,18213,9199,2685,76876,14025,16756372
7169,2096,8342,8280,4887,72961,9976,16826
7349,27006,19608,8799,8144,72250,31013,16605
6289,8293,15117,7443,4033,69060,17264,26461
19985,11727,20110,13147,4424,79403,24360,10905
