1,0,1,1,1,0,1,4
0,0,0,1,1,0,37,2
21912,16753249,8305,3048,4772,6868,93451,17423
18656,25530,6773,5758,7275,5729,24074,32626
24110,3263,17581,17471,3668,3958,4820,4701
4507,3230,12440,14830,3571,6170,7126,10737
22586,3538,12745,12066,9815,5537,5099,24569
5856,8914,9310,10080,3752,5754,3259,12322
10682,8113,10350,27792,12363,1318,19714,14258
5908,4586,15175,11587,2571,8997,10823,16752931
1600,2096,10347,21860,4523,2239,11554,23240
16757911,27113,9727,13168,5922,5438,16747402,82592
8949,12509,8772,12985,6504,1946,14860,16384
22968,4245,4145,9193,7034,3772,12409,11262
6805,15113,5932,7820,8852,1229,16747471,16747649
12811,19508,6168,11339,3739,2234,23938,25236
5209,11315,21908,4789,10672,5192,13619,9434
72789,21885,32208,10062,11346,2552,964426,282988
9513,12005,19145,8121,5532,449,86309,16750257
17427,19838,12927,8780,7505,2965,599494,55711
3464,3800,17031,14299,8338,3118,3373,30060
7235,4932,16746688,11335,5209,3273,9364,17985
5226,29780,14182,18352,3599,1880,16761435,26079
18849,6759,16824,15130,1929,1486,16748615,10375
547,3086,3800,8470,3408,2864,10802,15650
14000,8551,11957,7593,5240,1506,8363,15721
6888,8024,13598,6054,4095,3261,9416,16753615
7440,4727,19627,18307,9389,5316,10653,7965
18106,11665,9515,10368,13057,1921,17825,10741
5136,30394,9747,12156,3390,1757,7959,17910
9087,3558,4448,7710,6576,2293,7396,11812
4822,7783,9645,11603,7148,1485,15670,14586
13327,9780,21880,9820,4928,3540,4180,29221
18511,7138,3269,18625,5910,6580,15874,6560
1973,1824,9038,12644,18674,3724,15199,16751521
11472,18552,23957,20803,10116,3825,13306,16758850
7002,1699,2175,4424,1217,2253,16775326,5367
31783,5203,14834,6354,4272,4724,6344,25447
1719,3108,8955,13902,7868,1466,3717,26603
16745965,6129,18299,7681,5834,3092,21999,26086
1952,14939,7872,11271,4420,1204,24385,9637
13620,11628,5260,11399,7035,7391,444789,93939
1275,2871,15473,9214,4656,2681,10235,29765
9861,1185,15229,6461,7387,2477,9510,20940
14967,8954,15084,20092,5293,3562,21571,5327
9671,3991,10192,19862,9245,6877,8557,16803
10443,13619,26357,13007,9716,2805,6291,21738
19326,5966,4181,14642,10788,3474,5177,18798
2599,14085,10872,8590,6429,3075,10701,14282
1756,9316,4041,14556,10974,3276,4451,16752887
12563,5373,13954,15893,10221,4495,17609,21364
3300,18250,9385,8088,11010,1965,5457,26636
16751759,4403,5844,15139,6058,2921,22022,9888
4523,6055,27085,6168,7517,4302,18518,18539
13332,9281,5588,8691,6118,4805,4545,18555
5724,2298,6789,15267,3449,2685,14412,9135
11978,5309,9460,8218,1834,8189,6506,16751767
27476,21068,8696,13255,6948,3644,5330,10826
2148,19007,20109,15435,4993,3422,16747785,28616
