0,1,1,0,0,1,1,1
2,1,0,0,0,0,33,1
20017,31266,8792,4513,6165,5260,189723,16755976
73508,16755971,12128,32349,6879,12183,1029534,72431
14258,23945,16812,13986,8832,4855,196355,16767924
25004,9842,3057,8558,8329,6546,32258,68180
11483,16907,5727,11031,10850,3099,65684,58778
11026,6104,4637,8322,1337,574,69196,21648
6510,3980,6051,5475,4527,973,238806,23069
14900,18817,11490,17522,28695,7833,16752971,12479
7559,10632,9137,11879,3998,555,16777071,6484
31811,7454,17037,7967,9477,4627,490047,16745267
6052,4025,16746144,16748317,16547,1462,365796,84249
895,469,2340,3824,773,286,93549,18344
16760605,16769815,24994,30438,11400,8743,368225,34733
12711,4881,28196,18417,10573,3953,25616,30030
5856,7612,11838,10708,14997,7165,80471,16758454
15160,17751,15177,13265,14159,4232,24823,16753303
85,2675,6989,3749,1525,397,8253,8826
4988,2173,6282,6999,1850,1432,91950,10896
21094,16751016,82202,31118,8021,11600,1346068,153855
19478,18933,18184,11730,9940,7792,176126,16767987
88892,16747179,16766204,21569,8974,1860,1703617,91926
145036,17225,25935,13266,7693,3012,296274,156562
7480,10089,13059,8274,1727,583,558868,7573
10776,16748265,2041,4564,2380,2714,780255,83409
28547,19884,16744342,20342,11151,2630,16766592,16776076
22705,20667,20486,13373,4971,761,131790,103142
22635,7482,12109,7017,6947,1488,322686,10803
12189,14620,11471,11928,10687,2905,1339665,16773291
14887,6128,17729,12280,6960,2444,11242,16774439
16760,16861,11909,16744475,4333,3504,593606,288341
10379,17607,7323,8711,2392,968,116987,11889
2941,2962,6342,3655,3621,1028,328882,25105
9507,23027,11205,15175,6485,9556,37748,16745962
16747667,16758431,30126,16761785,12886,6307,213968,109440
92339,27771,16752863,16750919,10126,3860,1883547,135331
22168,12607,16744747,13092,21722,3226,20987,52015
4727,4688,3264,11207,1605,2536,55210,16748323
7138,3457,6548,12717,1811,1111,15978,4938
29917,16749653,17875,18906,12188,5070,18550,14222
30292,23245,5003,10334,6769,4577,81818,13672
15254,19256,12414,17163,10420,5181,16775406,23569
19926,6054,29554,29597,12903,4184,13275,25086
16757614,11865,24615,9015,12670,4477,65954,19132
19797,22621,5389,14013,9288,3587,16772721,28451
7358,6233,29609,31428,5336,4459,16756663,44169
16746996,7637,14321,11207,12986,3180,76787,16749539
16749929,4963,20969,11181,12246,5931,242524,16766000
24489,13883,18934,16753518,5514,4329,16760153,16693
20002,6565,13725,18818,7713,3817,16765297,20849
70482,15518,30302,19483,9772,5471,16771948,17368
5847,16766783,24576,13423,10588,3473,17486,16750661
15504,16746162,10826,16469,10950,6557,16753399,16747347
71956,16519,18687,16540,9533,3996,16747994,16747069
3792,20978,7446,17597,7021,3148,8619,13207
17334,10406,11760,16748560,4576,4081,16751259,16755050
14996,31202,18334,20904,9290,6535,334230,16745377
32007,25421,8251,20770,10976,3354,16754093,16748377
11503,2115,7051,5416,1345,471,20016,10751
9019,4186,11194,17789,7362,10378,16763422,11089
69730,25801,8165,9552,5924,3804,29295,16762212
16757994,234794,16748692,16756333,19392,17851,541753,408192
16744918,24491,16752639,18421,3715,872,1640676,37187
3624,3825,5439,9386,1261,505,16775358,15705
10471,23920,5462,6191,952,2301,407630,34063
17660,2753,10853,12866,4940,1596,553692,16767898
4315,18111,3284,3969,4431,742,173540,28397
4680,11390,10848,8809,3690,2288,16745836,28502
19737,3370,5260,10943,1460,215,197608,16775959
28975,16294,19676,15274,8473,7155,66388,76228
3429,15290,22402,21788,10478,3064,144408,16847
32631,27474,16517,11043,5889,5718,16767825,16747435
12446,18613,12909,13425,4559,833,65578,16755022
4831,6244,4237,11867,10987,3764,456491,152819
85426,16763817,16744436,14451,19479,4906,718648,67352
5745,16761257,27540,18010,8907,5773,1523074,222423
46491,16769900,50798,28591,7359,1872,896191,118261
3539,447,5240,6774,1743,751,53615,17033
8269,16753242,12779,11775,5378,3208,16746104,28136
20738,22487,16782,20997,13298,5606,11702,11874
16762498,16747571,21485,16060,8540,1875,339319,13025
2665,12924,7563,5030,4368,990,261362,12752
72043,22223,16759959,20430,7973,3312,16760250,16762963
5494,9349,4565,7428,2931,702,200264,16747896
16747407,14043,8346,14312,8980,5343,16776016,26213
19264,26990,20551,16746433,17090,1957,14168,78409
10895,16766298,16747865,13268,13100,4541,26139,16751816
6906,20748,30763,8707,7055,2040,157925,16753885
16757051,18363,10265,15491,12330,4419,256964,16753235
16773727,2886,13160,18745,18586,3553,22388,29153
16752196,27879,11539,16747706,9420,2819,148941,57254
31587,18133,18575,12012,14207,3434,49154,16768883
16771099,12991,11527,31537,7236,7470,122082,70949
4930,1003,9781,1414,1016,1020,13767,5737
11689,16760640,26249,14024,7045,3469,16756980,69738
25095,8497,26863,29833,9428,3124,33254,6062
26928,14166,16757651,17168,12832,4080,89023,20873
14532,16746155,16745189,16770817,20390,8582,941035,57418
5620,31813,13826,16449,7944,5994,335027,97101
4132,1060,3847,5458,2849,1204,234164,21682
29793,4757,10099,10384,15030,3000,12864,25748
16746161,10893,20360,28176,14203,6296,16749494,25595
31012,5388,25383,13806,13950,8007,209862,153842
17271,12901,30814,26320,2946,3688,39814,32087
19331,32304,19257,22055,14035,4103,16774915,21414
8826,11643,22446,28161,14097,2515,16749977,8532
10663,30209,9603,6077,10816,5110,22105,27652
10223,10372,15727,19605,8349,2708,407264,20003
16756610,10589,16571,14739,6529,5668,1001351,142569
15621,32241,16750,9895,7031,4736,72466,79119
26982,12777,15608,16150,13163,2480,479041,16746219
849,16746023,6900,17481,7867,3662,28130,21995
23957,30021,16750,16745683,11275,2875,567367,40202
2152,10677,5401,4147,1847,861,29228,3681
14879,16746022,17932,12132,7709,8391,16756980,16760209
6762,16747484,29203,23462,7987,2435,1185936,21549
7341,1984,2699,4340,2298,621,46495,21305
16750444,16759938,6099,11933,13417,3142,27748,21003
1741,12536,13881,4039,6467,2065,258172,13026
9652,6722,16150,14687,10404,5734,145353,16748913
16756809,16756353,27535,16748830,15509,3114,587293,39226
6471,3429,5744,5422,1320,454,17555,9900
3653,12889,8757,25530,13152,2566,32505,24626
3427,7511,6360,2355,2562,2984,67090,9266
27102,8764,11328,22121,16860,6764,16761595,61374
12837,13119,23489,14028,8029,6355,641832,33707
2623,7209,3985,3239,2346,452,49827,19287
7314,16746104,16764522,32175,13771,1974,16755722,19944
16751185,18683,16145,20526,9189,5636,165069,50850
16842,12782,7250,11469,13630,4852,685978,118438
18460,12262,10791,23717,3621,5218,30388,16753411
3039,4861,5891,2023,2018,439,16754966,2747
8557,4104,5969,4754,1887,744,16756132,2138
6992,4972,25875,8535,7250,2258,41616,10314
9502,12497,4110,20583,6527,3973,396068,16770760
6146,11987,19362,24850,14494,5227,96615,16769914
6703,19699,10663,19244,8992,8900,16762021,16751026
27167,14879,16748017,20316,3537,2673,397441,90292
