0,1,1,1,0,0,1,1
0,2,0,1,0,1,5,3
16205,6107,6129,4979,4449,5203,16773866,87710
14757,2379,3972,6019,2918,707,16754799,23640
17690,8107,25273,17221,10565,3230,9823,16768447
22537,29425,27347,17552,10237,11687,417032,16761909
16753998,79261,31512,22746,12156,2308,36105,16747584
9551,30392,28818,12333,7139,5054,43380,16766357
15238,17282,16754026,14043,5024,4729,77488,16754413
16772167,5597,29309,16748700,24046,4119,16824,16765058
16759785,11457,16750381,16754420,27231,6550,16745550,16753637
26765,27623,17303,17223,21085,4156,143350,86852
16753530,14402,16746194,21881,5341,9886,14819,16754116
19689,18365,16766082,14900,7445,4772,12851,90392
16776239,27078,28183,15984,7686,1776,373352,194890
16762475,16759445,16763556,22325,3937,3227,69956,102713
97780,22852,17209,17417,9426,1991,157060,98049
22898,24194,25651,16199,8580,4193,343620,32876
70628,20942,18862,22758,12550,6394,81663,16751803
7923,1435,6718,7692,2384,463,36864,15534
4901,642,7269,5996,2393,651,160282,30331
5085,30732,16759051,22960,10005,6727,157579,70204
16748486,15843,15250,17526,9214,3197,457873,56359
3057,16016,32514,18568,5496,3672,505115,109585
8451,20529,18805,16747328,9698,6576,16760262,16774099
10168,26682,16747063,13157,8810,3102,16768022,16761743
16760496,13799,32222,19878,17283,2031,103048,25976
12063,31559,16747230,24808,8958,4467,17740,16760657
14845,16752127,7113,18710,6342,2516,28072,70886
5879,3947,7170,5898,2174,1098,99805,16757176
16754423,10102,16762591,6542,4367,4098,16753150,85035
16744421,73664,6235,14584,7843,1973,14477,23917
14862,23472,6378,12004,6972,10105,69445,94623
16772274,19120,16763737,13568,10650,7456,30854,16760697
12126,23411,16758983,14971,8674,3955,16745355,61505
5650,93346,16745131,80137,9188,5389,337382,132643
3946,27633,20217,18378,9482,6327,210186,79847
25966,8292,21369,19112,12174,4414,89383,16756960
15555,16843,76803,22667,8180,2434,16749888,23174
16770342,20267,16762883,20609,8155,2728,16760795,16750198
23091,16769044,16766232,27126,7290,2759,243652,27591
26368,13146,21954,16756787,10350,7394,16776088,16754011
16757761,16748275,14814,16749193,11744,4326,16749072,50351
9340,6548,6017,5181,956,923,16776436,66595
16747609,70386,17520,18550,16325,5654,16769396,19650
13874,16659,15769,26748,12878,4917,7998,66606
16756658,73185,14165,21746,16723,2302,16756853,16746494
16759034,18972,20498,19929,13245,8316,45404,72223
16755240,24101,31388,14591,8662,2522,16747857,22135
12703,16748933,10540,16746457,10887,2820,18602,16757603
10869,22033,23685,14593,8407,3263,157815,88058
16744502,32080,21392,29673,8231,3101,16756141,16747352
16753695,16757916,11280,19169,14497,3399,16756029,16754817
3500,1847,2796,4157,1128,1652,16765895,16746522
8949,19471,17310,16842,6532,4812,73622,16765483
